Madrid-Capital;28018061;CPR INF-PRI-SEC;AGORA;Calle Del Marqués De Portugalete , 17;Madrid;Ciudad Lineal;28027;917421891;917421813;-;Privado Concertado
Madrid-Capital;28037405;CPR INF-PRI-SEC;FUENTELARREYNA;Calle De Ramón Gómez De La Serna , 62;Madrid;Fuencarral-El Pardo;28035;913732328;913862655;Auditivos;Privado Concertado
Madrid-Capital;28007395;CPR INF-PRI-SEC;FUNDACION CALDEIRO;Avenida De Los Toreros , 45;Madrid;Salamanca;28028;917255200;917257300;-;Privado Concertado
Madrid-Capital;28014478;CPR INF-PRI-SEC;FUNDACION SANTAMARCA;Calle De Marcenado , 50;Madrid;Chamartín;28002;914158640;914159740;-;Privado Concertado
Madrid-Capital;28011970;CPR INF-PRI-SEC;GAMO DIANA;Calle De Tembleque , 104;Madrid;Latina;28024;917176946;-;-;Privado Concertado
Madrid-Oeste;28047320;CPR INF-PRI-SEC;GONDOMAR;Calle Fuente De Las Colmenas , 12;Galapagar;-;28260;918586364;918597056;-;Privado
Madrid-Este;28067343;CPR INF-PRI-SEC;GREDOS SAN DIEGO ALCALA;Calle Octavio Paz , 29;Alcalá de Henares;-;28806;918303864;918303871;-;Privado Concertado
Madrid-Oeste;28061286;CPR INF-PRI-SEC;GREDOS SAN DIEGO EL ESCORIAL;Calle Principal , 1;Escorial, El;-;28292;918533521;918534907;Transt. Desarrollo;Privado Concertado
Madrid-Oeste;28069303;CPR INF-PRI-SEC;GREDOS SAN DIEGO GUADARRAMA;Calle Vereda De Colmenar , 4;Guadarrama;-;28440;918547059;918542399;-;Privado Concertado
Madrid-Oeste;28067355;CPR INF-PRI-SEC;GREDOS SAN DIEGO LAS ROZAS;Calle Clara Campoamor , 1;Rozas de Madrid, Las;-;28232;916408923;916376382;-;Privado Concertado
Madrid-Capital;28067331;CPR INF-PRI-SEC;GREDOS SAN DIEGO LAS SUERTES;Calle De Rafael De León , 10;Madrid;Villa de Vallecas;28051;913853505;913853404;-;Privado Concertado
Madrid-Capital;28045566;CPR INF-PRI-SEC;GREDOS SAN DIEGO VALLECAS;Avenida Del Parque De Palomeras Bajas , 14;Madrid;Puente de Vallecas;28018;917853412;917853822;-;Privado Concertado
Madrid-Capital;28056886;CPR INF-PRI-SEC;GREDOS SAN DIEGO-MORATALAZ;Calle De Luis De Hoyos Sáinz , 170;Madrid;Moratalaz;28030;917723811;917723121;-;Privado Concertado
Madrid-Norte;28072958;CPR INF-PRI-SEC;GREENWICH SCHOOL;Calle De La Felicidad , s/n;Alcobendas;-;28100;918316677;-;-;Privado Concertado
Madrid-Sur;28063192;CPR INF-PRI-SEC;HELICON;Calle De María Curie , 19-21;Valdemoro;-;28342;918752232;918753548;Transt. Desarrollo;Privado Concertado
Madrid-Oeste;28023844;CPR INF-PRI-SEC;HOGAR DEL BUEN CONSEJO;Paseo Concepción , 12;Pozuelo de Alarcón;-;28224;913520181;917157926;-;Privado Concertado
Madrid-Capital;28013383;CPR INF-PRI-SEC;HUERFANOS DE LA ARMADA;Calle De Arturo Soria , 278;Madrid;Ciudad Lineal;28033;913795595;913795592;-;Privado
Madrid-Este;28073161;CPR INF-PRI-SEC;HUMANITAS BILINGUAL SCHOOL TORREJON;Avenida Salvador Dalí , 3;Torrejón de Ardoz;-;28850;-;-;-;Privado Concertado
Madrid-Norte;28072961;CPR INF-PRI-SEC;HUMANITAS BILINGUAL SCHOOL TRES CANTOS;Avenida De Los Actores , 1-5;Tres Cantos;-;28760;-;-;-;Privado Concertado
Madrid-Norte;28036450;CPR INF-PRI-SEC;IBN GABIROL;Paseo De Alcobendas , 7;Alcobendas;-;28109;916501229;916504410;-;Privado Concertado
Madrid-Capital;28015987;CPR INF-PRI-SEC;INMACULADA CONCEPCION;Calle Del General Díaz Porlier , 25;Madrid;Salamanca;28001;914314420;915782934;-;Privado Concertado
Madrid-Capital;28011775;CPR INF-PRI-SEC;INSTITUCION DIVINO MAESTRO;Calle De San Vicente Ferrer , 82;Madrid;Centro;28015;915329123;915213197;-;Privado Concertado
Madrid-Capital;28022475;CPR INF-PRI-SEC;INSTITUCION PROFESIONAL SALESIANA;Ronda De Don Bosco , 3;Madrid;Carabanchel;28044;915087640;915086152;-;Privado Concertado
Madrid-Oeste;28023935;CPR INF-PRI-SEC;INSTITUTO VERITAS;Carretera Carabanchel (m-502) , KM5,5;Pozuelo de Alarcón;-;28223;913520549;913520429;-;Privado Concertado
Madrid-Capital;28071656;CPR INF-PRI-SEC;INTERNACIONAL ARAVACA;Calle De Santa Bernardita , 3;Madrid;Moncloa-Aravaca;28023;-;-;-;Privado
Madrid-Este;28023376;CPR INF-PRI-SEC;INTERNACIONAL EUROVILLAS;Calle Posada De Castilla I , 107;Nuevo Baztán;-;28514;918735282;918735282;-;Privado Concertado
Madrid-Capital;28041196;CPR INF-PRI-SEC;INTERNACIONAL NUEVO CENTRO;Carretera Toledo A Villaverde , k0.5;Madrid;Villaverde;28041;917950161;917950247;-;Privado
Madrid-Norte;28002351;CPR INF-PRI-SEC;INTERNACIONAL PINOSIERRA;Calle Del Gavilán , 2;Tres Cantos;-;28760;918040212;918040600;-;Privado
Madrid-Este;28024991;CPR INF-PRI-SEC;J.A.B.Y.;Calle Cristo , 22;Torrejón de Ardoz;-;28850;916750360;916779310;-;Privado Concertado
Madrid-Capital;28007607;CPR INF-PRI-SEC;JESUS MAESTRO;Calle De Juan Vigón , 8;Madrid;Chamberí;28003;915530807;915346613;-;Privado Concertado
Madrid-Capital;28012354;CPR INF-PRI-SEC;JESUS MARIA;Calle De Juan Bravo , 13;Madrid;Salamanca;28006;914319520;91435.61.02;-;Privado Concertado
Madrid-Sur;28003110;CPR INF-PRI-SEC;JESUS NAZARENO;Calle Del Hospital De San José , 28;Getafe;-;28901;916950321;916962414;-;Privado Concertado
Madrid-Capital;28026183;CPR INF-PRI-SEC;JOYFE;Calle De Vital Aza , 65;Madrid;Ciudad Lineal;28017;914082263;913772259;-;Privado
Madrid-Capital;28036474;CPR INF-PRI-SEC;JUAN DE VALDES;Avenida De Ajalvir A Vicálvaro , 135;Madrid;San Blas;28022;913069750;913130262;-;Privado Concertado
Madrid-Norte;28000662;CPR INF-PRI-SEC;JUAN XXIII;Travesia Juan M. Sánchez. Pedagogo , 3;Alcobendas;-;28100;916516468;916516468;-;Privado Concertado
Madrid-Sur;28043193;CPR INF-PRI-SEC;KHALIL GIBRAN;Calle De Turquía , 13;Fuenlabrada;-;28943;916084289;916084289;-;Privado
Madrid-Sur;28001022;CPR INF-PRI-SEC;LA INMACULADA;Calle Señorita Elena , s/n;Alcorcón;-;28924;916192515;916113356;-;Privado Concertado
Madrid-Oeste;28003444;CPR INF-PRI-SEC;LA INMACULADA;Calle De Recaredo Collar , 2;Guadarrama;-;28440;918540118;918542849;-;Privado Concertado
Madrid-Sur;28003584;CPR INF-PRI-SEC;LA INMACULADA;Avenida Vicente Aleixandre , 1;Leganés;-;28911;916930057;916898527;-;Privado Concertado
Madrid-Capital;28019270;CPR INF-PRI-SEC;LA INMACULADA;Avenida De La Virgen Del Carmen , 13;Madrid;Hortaleza;28033;917634509;917644191;-;Privado Concertado
Madrid-Capital;28021902;CPR INF-PRI-SEC;LA INMACULADA;Calle De Navalperal , 9;Madrid;Moncloa-Aravaca;28035;914500608;914597867;-;Privado Concertado
Madrid-Oeste;28024381;CPR INF-PRI-SEC;LA INMACULADA CONCEPCION;Calle Madre Carmen Salles , 8;San Lorenzo de El Escorial;-;28200;918901855;918903441;-;Privado Concertado
Madrid-Capital;28012196;CPR INF-PRI-SEC;LA INMACULADA-MARILLAC;Calle De García De Paredes , 37;Madrid;Chamberí;28010;914453534;915912834;-;Privado Concertado
Madrid-Sur;28003250;CPR INF-PRI-SEC;LA INMACULADA-PADRES ESCOLAPIOS;Plaza Obispo Felipe Scio Riaza , 1;Getafe;-;28901;916951900;916951904;-;Privado Concertado
Madrid-Capital;28021999;CPR INF-PRI-SEC;LA NATIVIDAD;Calle De Torros , 4;Madrid;Usera;28041;917924502;917924502;-;Privado Concertado
Madrid-Capital;28042498;CPR INF-PRI-SEC;LA PRESENTACION DE NTRA.SRA.;Plaza De La Vicalvarada , 1;Madrid;Vicálvaro;28032;917764323;917764672;-;Privado Concertado
Madrid-Capital;28062217;CPR INF-PRI-SEC;LA PURISIMA;Calle De Ricardo Ortiz , 29;Madrid;Ciudad Lineal;28017;917262805;913614212;Auditivos,Transt. Desarrollo;Privado Concertado
Madrid-Sur;28003419;CPR INF-PRI-SEC;LA SALLE;Calle Levante , 1;Griñón;-;28971;918140085;918103016;-;Privado Concertado
Madrid-Capital;28013863;CPR INF-PRI-SEC;LA SALLE;Calle Del General Romero Basart , 50;Madrid;Latina;28044;917050011;91 7058368;-;Privado Concertado
Madrid-Capital;28008934;CPR INF-PRI-SEC;LA SALLE-SAGRADO CORAZON;Avenida Del Cardenal Herrera Oria , 242;Madrid;Fuencarral-El Pardo;28035;917385300;917307493;-;Privado Concertado
Madrid-Capital;28013851;CPR INF-PRI-SEC;LA SALLE-SAN RAFAEL;Calle De Fernando El Católico , 49;Madrid;Chamberí;28015;915447395;915432703;-;Privado Concertado
Madrid-Sur;28050173;CPR INF-PRI-SEC;LAGOMAR;Avenida Mar Adriático , 5;Valdemoro;-;28341;918083643;918085724;-;Privado Concertado
Madrid-Capital;28046901;CPR INF-PRI-SEC;LAS ROSAS;Calle De Calabria , 1;Madrid;San Blas;28022;913132334;917754987;-;Privado Concertado
Madrid-Capital;28067409;CPR INF-PRI-SEC;LAS TABLAS VALVERDE;Paseo De La Tierra De Melide , s/n;Madrid;Fuencarral-El Pardo;28050;914273506;915774735;-;Privado Concertado
Madrid-Sur;28032985;CPR INF-PRI-SEC;LEGAMAR;Carretera Leganes-fuenlabrada , k1,5;Leganés;-;28900;916933812;916933914;-;Privado
Madrid-Oeste;28069406;CPR INF-PRI-SEC;LEONARDO DA VINCI;Calle Arroyo Grande (sector Las Hachazuelas) , 72;Moralzarzal;-;28411;689030501;-;-;Privado Concertado
Madrid-Capital;28011623;CPR INF-PRI-SEC;LICEO CONSUL;Calle De Peironcely , 7;Madrid;Puente de Vallecas;28053;917858714;917858809;-;Privado Concertado
Madrid-Norte;28000698;CPR INF-PRI-SEC;LICEO EUROPEO;Calle Del Camino Sur , 10;Alcobendas;-;28109;916501062;916505691;-;Privado
Madrid-Capital;28015291;CPR INF-PRI-SEC;LICEO IBERICO;Calle De Antonio Vicent , 58;Madrid;Carabanchel;28019;915691725;915691725;-;Privado Concertado
Madrid-Capital;28013188;CPR INF-PRI-SEC;LICEO MADARIAGA;Calle De Francisco Madariaga , 11;Madrid;Ciudad Lineal;28017;914061491;914061491;-;Privado Concertado
Madrid-Sur;28003675;CPR INF-PRI-SEC;LICEO SAN PABLO;Calle Alhelí , 1;Leganés;-;28912;916933223;916948405;-;Privado Concertado
Madrid-Capital;28011544;CPR INF-PRI-SEC;LICEO SOROLLA B;Calle De Nueva Zelanda , 21;Madrid;Moncloa-Aravaca;28035;913164327;913168028;-;Privado Concertado
Madrid-Oeste;28023996;CPR INF-PRI-SEC;LICEO SOROLLA C;Avenida Bularas , 4;Pozuelo de Alarcón;-;28224;917150560;917152662;-;Privado
Madrid-Capital;28017649;CPR INF-PRI-SEC;LICEO VERSALLES;Calle Del Puerto De Somosierra , 9;Madrid;Villa de Vallecas;28031;913325654;913323151;-;Privado Concertado
Madrid-Sur;28023030;CPR INF-PRI-SEC;LICEO VILLA FONTANA;Avenida De Carlos V , 27;Móstoles;-;28936;916459211;916459833;-;Privado
Madrid-Este;28000492;CPR INF-PRI-SEC;LOPE DE VEGA;Calle De Luis De Medina , 12;Alcalá de Henares;-;28805;918893879;918.892.021;-;Privado Concertado
Madrid-Norte;28047368;CPR INF-PRI-SEC;LOS ABETOS;Calle Del Marqués De Santillana , 29;Manzanares el Real;-;28410;918539660;918539660;-;Privado Concertado
Madrid-Sur;28026420;CPR INF-PRI-SEC;LOS ANGELES;Calle Prado De Acedinos , s/n;Getafe;-;28905;916960843;916832314;-;Privado Concertado
Madrid-Sur;28041275;CPR INF-PRI-SEC;LOS NARANJOS;Avenida De Las Comarcas , 70;Fuenlabrada;-;28941;916159690;916159500;-;Privado Concertado
Madrid-Sur;28070101;CPR INF-PRI-SEC;LOS NOGALES;Camino De Villamanta , s/n;Álamo, El;-;28607;918104457;918122399;-;Privado Concertado
Madrid-Capital;28022104;CPR INF-PRI-SEC;LOS OLMOS;Calle De Los Astros , 13;Madrid;Retiro;28007;914009860;-;-;Privado Concertado
Madrid-Oeste;28029780;CPR INF-PRI-SEC;LOS PEÑASCALES;Avenida Del Pardo , s/n;Rozas de Madrid, Las;-;28290;916300563;916301237;-;Privado
Madrid-Capital;28012032;CPR INF-PRI-SEC;LOS ROBLES;Avenida De La Osa Mayor , 239;Madrid;Moncloa-Aravaca;28023;913070330;913572819;-;Privado Concertado
Madrid-Norte;28039268;CPR INF-PRI-SEC;LOS SAUCES;Calle Del Camino Ancho , 83;Alcobendas;-;28109;916501790;916505719;-;Privado
Madrid-Oeste;28043156;CPR INF-PRI-SEC;LOS SAUCES;Avenida Gabriel Enríquez De La Orden , 27;Torrelodones;-;28250;916305411;916305378;-;Privado
Madrid-Capital;28067392;CPR INF-PRI-SEC;LOS TILOS;Calle De El Bosco , s/n;Madrid;Puente de Vallecas;28038;913451116;913598243;-;Privado Concertado
Madrid-Capital;28020235;CPR INF-PRI-SEC;LOURDES;Calle De San Roberto , 8;Madrid;Latina;28011;915180358;915184820;-;Privado Concertado
Madrid-Sur;28001605;CPR INF-PRI-SEC;LOYOLA;Calle De Valeras , 24;Aranjuez;-;28300;918910505;918923768;Transt. Desarrollo;Privado Concertado
Madrid-Este;28056709;CPR INF-PRI-SEC;LUYFERIVAS;Calle De Junkal , 4;Rivas-Vaciamadrid;-;28522;914990122;914992112;-;Privado
Madrid-Capital;28012585;CPR INF-PRI-SEC;LUZ CASANOVA;Calle De La Alondra , 18;Madrid;Carabanchel;28025;915254929;915254929;-;Privado Concertado
Madrid-Capital;28012603;CPR INF-PRI-SEC;LUZ CASANOVA;Calle De Madridejos , 34;Madrid;Usera;28026;914753146;914753146;-;Privado Concertado
Madrid-Capital;28033035;CPR INF-PRI-SEC;MACARENA;Calle De La Macarena , 37;Madrid;Chamartín;28016;913599218;913596854;-;Privado
Madrid-Capital;28007826;CPR INF-PRI-SEC;MADRE DE DIOS;Calle De Ángel Muñoz , 5;Madrid;Ciudad Lineal;28043;914158169;914.139.247;-;Privado Concertado
Madrid-Capital;28007103;CPR INF-PRI-SEC;MADRES CONCEPCIONISTAS;Calle De La Princesa , 19;Madrid;Moncloa-Aravaca;28008;915424901;915474027;-;Privado Concertado
Madrid-Capital;28012779;CPR INF-PRI-SEC;MADRES MERCEDARIAS DE D. JUAN DE ALARCON;Calle De Valverde , 15;Madrid;Centro;28004;915224615;915327756;-;Privado Concertado
Madrid-Sur;28048993;CPR INF-PRI-SEC;MADRIGAL;Calle De La Tía Javiera , 2;Fuenlabrada;-;28942;914863851;914864615;-;Privado Concertado
Madrid-Este;28064238;CPR INF-PRI-SEC;MALVAR;Calle De La Solidaridad , 4;Arganda del Rey;-;28500;918759463;918759462;-;Privado Concertado
Madrid-Sur;28040556;CPR INF-PRI-SEC;MANUEL BARTOLOME COSSIO;Calle De La Comunidad De Madrid , 30;Fuenlabrada;-;28944;916151446;916151446;-;Privado Concertado
Madrid-Capital;28020429;CPR INF-PRI-SEC;MARIA AUXILIADORA;Calle De Villaamil , 18;Madrid;Tetuán;28039;913110750;913110462;-;Privado Concertado
Madrid-Oeste;28022839;CPR INF-PRI-SEC;MARIA AUXILIADORA;Calle Virgen De Iciar , 4;Majadahonda;-;28221;913077712;913728338;Transt. Desarrollo;Privado Concertado
Madrid-Capital;28005787;CPR INF-PRI-SEC;MARIA INMACULADA;Calle De Mogambo , 5;Madrid;Puente de Vallecas;28018;917774651;917774651;-;Privado Concertado
Madrid-Capital;28007917;CPR INF-PRI-SEC;MARIA INMACULADA;Paseo Del General Martínez Campos , 18;Madrid;Chamberí;28010;914466119;914466870;-;Privado Concertado
Madrid-Capital;28007942;CPR INF-PRI-SEC;MARIA REINA;Calle De Gil Y Polo , 7;Madrid;Ciudad Lineal;28017;914075372;914075372;-;Privado Concertado
Madrid-Capital;28007954;CPR INF-PRI-SEC;MARIA REINA;Avenida De Orcasur , 42;Madrid;Usera;28041;913170237;913177644;-;Privado Concertado
Madrid-Capital;28012688;CPR INF-PRI-SEC;MARIA REINA;Calle De Aranzueque , 4;Madrid;Moncloa-Aravaca;28023;913070294;91 3570834;-;Privado Concertado
Madrid-Capital;28019762;CPR INF-PRI-SEC;MARIA VIRGEN;Calle Del Padre Damián , 20;Madrid;Chamartín;28036;913440163;913440907;-;Privado Concertado
Madrid-Sur;28025348;CPR INF-PRI-SEC;MARQUES DE VALLEJO;Paseo Finca El Juncarejo ;Valdemoro;-;28341;918950059;918084380;-;Privado
Madrid-Oeste;28060026;CPR INF-PRI-SEC;MATAESPESA;Avenida De Mataespesa , 45;Alpedrete;-;28430;-;-;-;Privado Concertado
Madrid-Capital;28005842;CPR INF-PRI-SEC;MATER AMABILIS;Calle De La Gavia Seca , 15;Madrid;Villa de Vallecas;28031;913324935;913323434;-;Privado Concertado
Madrid-Capital;28007978;CPR INF-PRI-SEC;MATER CLEMENTISIMA;Calle De Antonio Folgueras , 12;Madrid;Puente de Vallecas;28018;914775628;914771327;-;Privado
Madrid-Capital;28007991;CPR INF-PRI-SEC;MATER INMACULATA;Calle De La Madre Antonia París , 1;Madrid;Ciudad Lineal;28027;914036200;914036208;-;Privado Concertado
Madrid-Capital;28016712;CPR INF-PRI-SEC;MATER PURISSIMA;Calle De La Madre Cándida María De Jesús , 4;Madrid;Usera;28026;914758054;915001210;-;Privado Concertado
Madrid-Capital;28020272;CPR INF-PRI-SEC;MATER SALVATORIS;Carretera De La Coruña , 9;Madrid;Moncloa-Aravaca;28023;913071243;913571595;-;Privado
Madrid-Capital;28012767;CPR INF-PRI-SEC;MENESIANO;Avenida De Brasilia , 11;Madrid;Salamanca;28028;917269804;913567962;-;Privado Concertado
Madrid-Este;28000431;CPR INF-PRI-SEC;MINERVA;Calle Batalla De Lepanto , 1;Alcalá de Henares;-;28804;918881362;918881362;-;Privado Concertado
Madrid-Capital;28012846;CPR INF-PRI-SEC;MINERVA;Calle De Villardondiego , 15;Madrid;Vicálvaro;28032;917762511;917762511;-;Privado Concertado
Madrid-Capital;28008053;CPR INF-PRI-SEC;MIRASIERRA;Calle De Ascao , 33;Madrid;Ciudad Lineal;28017;913673087;913675566;-;Privado Concertado
Madrid-Sur;28058743;CPR INF-PRI-SEC;MIRASUR;Calle Pablo Gargallo , s/n;Pinto;-;28320;916925089;916924028;-;Privado
Madrid-Sur;28046510;CPR INF-PRI-SEC;MONCAYO;Avenida Regiones , 12;Fuenlabrada;-;28941;916156264;916097925;-;Privado Concertado
Madrid-Oeste;28065759;CPR INF-PRI-SEC;MONTE TABOR;Paseo De La Casa De Campo , 2;Pozuelo de Alarcón;-;28223;915122138;915189908;Motóricos;Privado Concertado
Madrid-Capital;28012871;CPR INF-PRI-SEC;MONTEALTO;Calle De La Maso , 76;Madrid;Fuencarral-El Pardo;28034;917388100;917386067;-;Privado
Madrid-Este;28003973;CPR INF-PRI-SEC;MONTFORT;Avenida De La Constitución , s/n;Loeches;-;28890;918867065;-;-;Privado
Madrid-Capital;28011911;CPR INF-PRI-SEC;MONTPELLIER;Calle De La Virgen Del Val , 7;Madrid;Ciudad Lineal;28027;914041100;91 4053511;-;Privado Concertado
Madrid-Capital;28037259;CPR INF-PRI-SEC;MONTSERRAT;Calle De Juan Esplandiu , 2;Madrid;Retiro;28007;915737507;915041448;Transt. Desarrollo;Privado Concertado
Madrid-Sur;28038586;CPR INF-PRI-SEC;N.I.L.E.;Calle De Castilla La Vieja , 18;Fuenlabrada;-;28941;916157608;916906682;-;Privado Concertado
Madrid-Capital;28012901;CPR INF-PRI-SEC;NATIVIDAD DE NUESTRA SEÑORA;Calle De Martínez Izquierdo , 8;Madrid;Salamanca;28028;913555686;917130855;-;Privado Concertado
Madrid-Capital;28035044;CPR INF-PRI-SEC;NAZARET;Calle Del Castillo De Uclés , 24;Madrid;San Blas;28037;913049368;913272543;-;Privado Concertado
Madrid-Capital;28007191;CPR INF-PRI-SEC;NAZARET-OPORTO;Calle De Las Clarisas , 4;Madrid;Carabanchel;28019;914714902;914722219;-;Privado Concertado
Madrid-Norte;28048932;CPR INF-PRI-SEC;NORFOLK;Calle Ronda Sur , 2-6;Cobeña;-;28863;916208428;916207010;-;Privado Concertado
Madrid-Capital;28022499;CPR INF-PRI-SEC;NTRA. SRA. DE FATIMA;Calle De Manuel Muñoz , 30;Madrid;Usera;28026;914757880;914761234;-;Privado Concertado
Madrid-Sur;28067707;CPR INF-PRI-SEC;NTRA. SRA. DE LA CONCEPCION;Rastrojera , s/n;Navalcarnero;-;28600;918184464;918184465;-;Privado Concertado
Madrid-Capital;28013051;CPR INF-PRI-SEC;NTRA. SRA. DE LA CONSOLACION;Plaza De La Madre Molas , 2;Madrid;Chamartín;28036;913592905;913455059;-;Privado Concertado
Madrid-Capital;28015586;CPR INF-PRI-SEC;NTRA. SRA. DE LA ESTRELLA;Calle Del Crucero Baleares , 1;Madrid;Puente de Vallecas;28038;914372234;914399551;-;Privado Concertado
Madrid-Capital;28013255;CPR INF-PRI-SEC;NTRA. SRA. DE LA MERCED;Avenida De Alfonso Xiii , 165;Madrid;Chamartín;28016;913508706;913502909;-;Privado Concertado
Madrid-Capital;28013280;CPR INF-PRI-SEC;NTRA. SRA. DE LA MERCED;Calle De José Luis De Arrese , 5;Madrid;Ciudad Lineal;28017;913556394;913611306;-;Privado Concertado
Madrid-Norte;28062813;CPR INF-PRI-SEC;NTRA. SRA. DE LA MERCED;Calle Del Fuego , 9;Tres Cantos;-;28760;918062570;918062575;Motóricos;Privado Concertado
Madrid-Capital;28015562;CPR INF-PRI-SEC;NTRA. SRA. DE LA PROVIDENCIA;Calle De Monederos , 2;Madrid;Usera;28026;914753009;91.500.22.39;-;Privado Concertado
Madrid-Sur;28023698;CPR INF-PRI-SEC;NTRA. SRA. DE LA PROVIDENCIA;Calle De San José , 1;Pinto;-;28320;916910303;91.692.27.95;-;Privado Concertado
Madrid-Capital;28013395;CPR INF-PRI-SEC;NTRA. SRA. DE LA SABIDURIA;Calle De José Rodríguez Pinilla , 12;Madrid;Chamartín;28016;913595027;913508186;-;Privado Concertado
Madrid-Capital;28031993;CPR INF-PRI-SEC;NTRA. SRA. DE LA VEGA;Calle De Chantada , 28;Madrid;Fuencarral-El Pardo;28029;917386700;917386060;-;Privado Concertado
Madrid-Capital;28022633;CPR INF-PRI-SEC;NTRA. SRA. DE LAS DELICIAS;Paseo De Las Delicias , 67;Madrid;Arganzuela;28045;915274934;915280168;-;Privado Concertado
Madrid-Capital;28013097;CPR INF-PRI-SEC;NTRA. SRA. DE LAS ESCUELAS PIAS;Calle De Ocaña , 191;Madrid;Latina;28047;917183685;917178781;-;Privado Concertado
Madrid-Capital;28013115;CPR INF-PRI-SEC;NTRA. SRA. DE LAS ESCUELAS PIAS;Calle De Eugenia De Montijo , 83;Madrid;Carabanchel;28044;914654400;914654511;-;Privado Concertado
Madrid-Capital;28008405;CPR INF-PRI-SEC;NTRA. SRA. DE LAS NIEVES;Calle De Alcalá , 589;Madrid;San Blas;28022;917410009;917410009;Transt. Desarrollo;Privado Concertado
Madrid-Capital;28013450;CPR INF-PRI-SEC;NTRA. SRA. DE LAS VICTORIAS;Calle Del Apóstol Santiago , 72;Madrid;Ciudad Lineal;28017;914035303;914047292;-;Privado Concertado
Madrid-Capital;28016694;CPR INF-PRI-SEC;NTRA. SRA. DE LORETO;Calle Del Príncipe De Vergara , 42;Madrid;Salamanca;28001;915765008;915772838;-;Privado Concertado
Madrid-Capital;28028659;CPR INF-PRI-SEC;NTRA. SRA. DE LORETO;Calle Del General Aranaz , 66;Madrid;San Blas;28027;917430100;917430101;-;Privado
Madrid-Capital;28012949;CPR INF-PRI-SEC;NTRA. SRA. DE LOS ANGELES;Calle De La Canción Del Olvido , 55;Madrid;Villaverde;28041;913176203;913699397;-;Privado Concertado
Madrid-Capital;28019592;CPR INF-PRI-SEC;NTRA. SRA. DE LOS DOLORES;Calle Del Tordo , 11;Madrid;Carabanchel;28019;914718954;914719959;-;Privado Concertado
Madrid-Capital;28030289;CPR INF-PRI-SEC;NTRA. SRA. DE MORATALAZ;Avenida De Moratalaz , 91;Madrid;Moratalaz;28030;914392146;914392146;-;Privado Concertado
Madrid-Sur;28000901;CPR INF-PRI-SEC;NTRA. SRA. DE RIHONDO;Avenida De Pablo Iglesias , 2;Alcorcón;-;28922;916442053;916442045;-;Privado Concertado
Madrid-Capital;28008211;CPR INF-PRI-SEC;NTRA. SRA. DEL BUEN CONSEJO;Calle De Juan Montalvo , 30;Madrid;Moncloa-Aravaca;28040;914561870;915358498;-;Privado Concertado
Madrid-Capital;28008223;CPR INF-PRI-SEC;NTRA. SRA. DEL BUEN CONSEJO;Calle De Ábalos , 5;Madrid;Ciudad Lineal;28043;914132551;91 7440017;-;Privado Concertado
Madrid-Capital;28013036;CPR INF-PRI-SEC;NTRA. SRA. DEL CARMEN;Avenida Real De Pinto , 41;Madrid;Villaverde;28021;917970146;917960848;-;Privado Concertado
Madrid-Sur;28023224;CPR INF-PRI-SEC;NTRA. SRA. DEL CARMEN;Calle Chile , 4;Móstoles;-;28938;916456723;916456118;-;Privado Concertado
